id,PosNeg,Class
1423246295716670000,Neg,Constraints
1423246035862750000,Pos,Constraints
1423245073337040000,Pos,Confidence
1423244333566680000,Neg,Constraints
1423239002086280000,Pos,Responsibility
1423238709168670000,Pos,Responsibility
1423236598221590000,Pos,Calculation
1423235965561170000,Pos,Calculation
1423235408855390000,Pos,Calculation
1423232767672780000,Pos,Constraints
1423232701214040000,Neg,Constraints
1423232136207680000,Neg,Calculation
1423230083204920000,Neg,Constraints
1423228014649750000,Pos,Calculation
1423227482623280000,Pos,Responsibility
1423227013054140000,Neg,Calculation
1423226194892180000,Pos,Confidence
1423223750187560000,Pos,Responsibility
1423222278335040000,Pos,Responsibility
1423220621647900000,Pos,Responsibility
1423220307607750000,Pos,Confidence
1423219194091370000,Pos,Calculation
1423218127999880000,Pos,Confidence
1423213421688880000,Neg,Constraints
1423211731686280000,Pos,Constraints
1423210746234620000,Neg,Confidence
1423209666687900000,Neg,Constraints
1423208750731560000,Pos,Calculation
1423204311731890000,Neg,Constraints
1423204153623410000,Pos,Calculation
1423203509399210000,Pos,Calculation
1423202006034870000,Pos,Responsibility
1423201173134180000,Pos,Constraints
1423199869699820000,Pos,Calculation
1423199779195020000,Neg,Constraints
1423195377461710000,Neg,Constraints
1423195133214780000,Neg,Constraints
1423193834591110000,Pos,Confidence
1423192003781680000,Pos,Confidence
1423191781034710000,Neg,Constraints
1423189388771480000,Neg,Constraints
1423186707558450000,Pos,Calculation
1423186441597680000,Neg,Constraints
1423186045592500000,Neg,Constraints
1423185239979920000,Neg,Constraints
1423185009725230000,Pos,Calculation
1423184838098440000,Neg,Constraints
1423183798292720000,Neg,Constraints
1423183712926140000,Pos,Calculation
1423183437154850000,Neg,Constraints
1423182847771170000,Neg,Constraints
1423182389782540000,Pos,Calculation
1423180861915090000,Neg,Constraints
1423179827331300000,Neg,Constraints
1423179298144340000,Neg,Constraints
1423178902193590000,Neg,Constraints
1423176289221930000,Pos,Confidence
1423174629552640000,Neg,Constraints
1423173891195770000,Pos,Calculation
1423171414090070000,Neg,Complacency
1423170566794600000,Neg,Calculation
1423170559647510000,Neg,Constraints
1423167608283530000,Neg,Constraints
1423165665930660000,Neg,Constraints
1423162372777140000,Pos,Confidence
1423162063740810000,Neg,Constraints
1423150477353500000,Neg,Constraints
1423149678367890000,Pos,Calculation
1423149226708530000,Pos,Calculation
1423148796326800000,Pos,Calculation
1423144701784240000,Pos,Calculation
1423142499661470000,Pos,Calculation
1423141855441530000,Pos,Responsibility
1423140964902730000,Pos,Calculation
1423137585614840000,Pos,Calculation
1423137136249760000,Pos,Calculation
1423137065202580000,Pos,Calculation
1423136994016690000,Pos,Calculation
1423135677395300000,Neg,Complacency
1423134689829670000,Pos,Responsibility
1423131655879880000,Neg,Constraints
1423131449578770000,Neg,Constraints
1423127936555570000,Pos,Constraints
1423123603915120000,Neg,Constraints
1423117882515270000,Pos,Constraints
1423110227533040000,Pos,Calculation
1423108074189900000,Pos,Calculation
1423107541182020000,Neg,Constraints
1423106510763150000,Pos,Calculation
1423104413997030000,Neg,Constraints
1423098256158950000,Neg,Constraints
1423096966297250000,Pos,Responsibility
1423096219665050000,Pos,Responsibility
1423095795297910000,Neg,Constraints
1423095029199860000,Neg,Constraints
1423094769421410000,Pos,Responsibility
1423092822232550000,Pos,Calculation
1423091435117570000,Pos,Calculation
1423091379060630000,Neg,Constraints
1423090697062670000,Neg,Constraints
1423090674992180000,Neg,Constraints
1423090672458890000,Neg,Constraints
1423088780064570000,Pos,Calculation
1423088242962750000,Neg,Constraints
1423087558129430000,Pos,Calculation
1423084517703650000,Pos,Calculation
1423082210786040000,Neg,Calculation
1423081289314230000,Pos,Calculation
1423081244972120000,Neg,Confidence
1423077682896460000,Neg,Constraints
1423073908358470000,Pos,Confidence
1423070605818010000,Pos,Calculation
1423069325905200000,Pos,Calculation
1423068986825060000,Neg,Constraints
1423068594724740000,Pos,Confidence
1423066467075910000,Neg,Constraints
1423063418198580000,Neg,Complacency
1423061031249600000,Pos,Responsibility
1423058188908240000,Neg,Constraints
1423055824788670000,Pos,Calculation
1423055138499880000,Pos,Responsibility
1423050959807070000,Pos,Constraints
1423048909769760000,Pos,Responsibility
1423046420429360000,Pos,Calculation
1423043394440330000,Pos,Responsibility
1423043301616220000,Pos,Calculation
1423043279159840000,Pos,Calculation
1423042999403960000,Pos,Calculation
1423037800123830000,Pos,Responsibility
1423033292295610000,Pos,Responsibility
1423027290330430000,Pos,Complacency
1423027198441620000,Neg,Constraints
1423027134679830000,Neg,Constraints
1423024690855950000,Pos,Calculation
1423021214109340000,Neg,Constraints
1423007934645100000,Pos,Calculation
1423000657003350000,Pos,Calculation
1422991664365190000,Pos,Responsibility
1422966982287130000,Pos,Calculation
1422955622253790000,Pos,Calculation
1422931849035200000,Pos,Calculation
1422919094043480000,Pos,Responsibility
1422912281839490000,Pos,Complacency
1422909053777280000,Pos,Responsibility
1422901592789940000,Pos,Calculation
1422898872016370000,Pos,Calculation
1422894923418790000,Pos,Confidence
1422893459296240000,Pos,Responsibility
1422889103985570000,Pos,Calculation
1422885458430750000,Neg,Constraints
1422882089251210000,Neg,Constraints
1422881852927330000,Neg,Constraints
1422877070468650000,Pos,Calculation
1422869228357490000,Pos,Calculation
1422860677006320000,Pos,Calculation
1422860459930120000,Pos,Responsibility
1422857177333520000,Pos,Responsibility
1422856356873210000,Neg,Constraints
1422853382801210000,Pos,Calculation
1422852729064490000,Pos,Calculation
1422852333877080000,Pos,Calculation
1422850721267940000,Neg,Constraints
1422848895751620000,Pos,Calculation
1422846270029260000,Pos,Confidence
1422846229742900000,Neg,Confidence
1422846064214690000,Pos,Responsibility
1422844501823930000,Neg,Constraints
1422841856040210000,Pos,Confidence
1422839137497800000,Neg,Constraints
1422838982455420000,Pos,Confidence
1422837923766890000,Neg,Constraints
1422837283489670000,Neg,Constraints
1422837194620690000,Neg,Constraints
1422835748881890000,Pos,Calculation
1422835375060310000,Neg,Responsibility
1422834696728150000,Neg,Confidence
1422834555430440000,Neg,Constraints
1422832904741130000,Pos,Confidence
1422832875267700000,Pos,Constraints
1422832512120750000,Pos,Responsibility
1422832216392880000,Pos,Calculation
1422823990318350000,Pos,Calculation
1422821156201970000,Pos,Calculation
1422820579200040000,Pos,Calculation
1422817929930830000,Pos,Responsibility
1422815772808600000,Pos,Calculation
1422804695060420000,Pos,Calculation
1422799892343230000,Neg,Constraints
1422797221922170000,Pos,Responsibility
1422796834632720000,Pos,Confidence
1422792989990990000,Neg,Constraints
1422782725698700000,Pos,Responsibility
1422780503849980000,Neg,Constraints
1422780389882420000,Neg,Constraints
1422780068661580000,Pos,Calculation
1422779451897640000,Neg,Constraints
1422776925974500000,Neg,Confidence
1422776136136750000,Pos,Calculation
1422773632514720000,Neg,Constraints
1422770722196180000,Pos,Responsibility
1422767661369350000,Neg,Constraints
1422767606398780000,Pos,Calculation
1422763125212810000,Neg,Confidence
1422761050651330000,Pos,Confidence
1422757028217290000,Neg,Confidence
1422756805508170000,Neg,Confidence
1422756368226780000,Pos,Calculation
1422755858467870000,Pos,Confidence
1422755550404640000,Pos,Calculation
1422752992063730000,Pos,Confidence
1422752623405330000,Neg,Constraints
1422739392729280000,Pos,Calculation
1422738339728280000,Pos,Calculation
1422738311584440000,Pos,Responsibility
1422738150334410000,Pos,Responsibility
1422734739908160000,Neg,Constraints
1422734354300560000,Pos,Confidence
1422734233831750000,Neg,Constraints
1422732236122580000,Neg,Constraints
1422728139201910000,Pos,Constraints
1422726632939270000,Pos,Calculation
1422726142918680000,Neg,Constraints
1422726142650240000,Neg,Constraints
1422725031457470000,Neg,Constraints
1422719787323420000,Neg,Constraints
1422713344423730000,Neg,Constraints
1422702224640140000,Neg,Constraints
1422699499420480000,Neg,Constraints
1422689151380450000,Neg,Constraints
1422687646648700000,Neg,Constraints
1422685575866240000,Pos,Confidence
1422679697901550000,Neg,Constraints
1422677965528200000,Neg,Constraints
1422662967045270000,Neg,Constraints
1422656555644820000,Pos,Responsibility
1422604507687510000,Pos,Confidence
1422546906496910000,Neg,Constraints
1422539081200790000,Pos,Responsibility
1422529767371240000,Pos,Confidence
1422525499813740000,Neg,Constraints
1422523153385980000,Pos,Calculation
1422511945140160000,Neg,Confidence
1422508517211080000,Pos,Responsibility
1422500774609760000,Neg,Constraints
1422490964682140000,Pos,Calculation
1422483225906070000,Pos,Calculation
1422479587078930000,Neg,Constraints
1422468862675620000,Pos,Confidence
1422459474019700000,Pos,Calculation
1422446225383590000,Pos,Calculation
1422443120176760000,Neg,Complacency
1422435848193150000,Neg,Constraints
1422429327673620000,Neg,Constraints
1422424297570590000,Pos,Calculation
1422412180507410000,Pos,Calculation
1422405698185570000,Pos,Calculation
1422397398861580000,Pos,Confidence
1422387119935290000,Pos,Confidence
1422387030323980000,Pos,Calculation
1422386897775580000,Pos,Calculation
1422382921323790000,Pos,Calculation
1422382596969750000,Pos,Calculation
1422382256941720000,Pos,Calculation
1422380392414200000,Pos,Constraints
1422374167005910000,Pos,Constraints
1422372330970520000,Pos,Calculation
1422361168954340000,Pos,Calculation
1422360449039740000,Pos,Calculation
1422356809508030000,Pos,Calculation
1422355823536210000,Neg,Confidence
1422354680613540000,Neg,Constraints
1422344836913320000,Neg,Constraints
1422340488498010000,Neg,Constraints
1422339150733220000,Pos,Calculation
1422335927058230000,Pos,Calculation
1422335245639040000,Pos,Calculation
1422331590101800000,Pos,Calculation
1422329692665770000,Pos,Constraints
1422318848179530000,Pos,Calculation
1422317200241610000,Pos,Calculation
1422315189001610000,Neg,Constraints
1422312432152700000,Neg,Constraints
1422307187620140000,Neg,Constraints
1422301573988810000,Neg,Constraints
1422297952291230000,Neg,Constraints
1422266633679030000,Neg,Constraints
1422258857846320000,Pos,Calculation
1422209552250850000,Neg,Constraints
1422201941778580000,Pos,Calculation
1422190704483130000,Pos,Responsibility
1422187334079070000,Neg,Constraints
1422170633182580000,Pos,Calculation
1422168743942120000,Pos,Calculation
1422160737179340000,Pos,Calculation
1422158964142200000,Pos,Calculation
1422156060098390000,Neg,Constraints
1422152953230540000,Neg,Constraints
1422151566212020000,Pos,Calculation
1422139105811390000,Pos,Calculation
1422138375339790000,Pos,Calculation
1422134093681080000,Pos,Calculation
1422127124144470000,Neg,Constraints
1422111808081380000,Neg,Complacency
1422108965031210000,Neg,Constraints
1422105627996780000,Pos,Confidence
1422098493066250000,Pos,Calculation
1422096756192400000,Neg,Constraints
1422096337374360000,Neg,Constraints
1422090864256450000,Neg,Constraints
1422086663514120000,Pos,Calculation
1422086358558920000,Pos,Responsibility
1422085408351940000,Neg,Constraints
1422077150845270000,Pos,Responsibility
1422071821113850000,Pos,Calculation
1422067002554810000,Pos,Calculation
1422060039628410000,Pos,Calculation
1422048722041450000,Neg,Constraints
1422045483199980000,Pos,Calculation
1422041516382440000,Pos,Calculation
1422039673673690000,Pos,Calculation
1422038640138410000,Pos,Calculation
1422027696406620000,Pos,Complacency
1422025226767010000,Pos,Calculation
1422022628739480000,Pos,Calculation
1422021459598140000,Pos,Confidence
1422017780639950000,Pos,Calculation
1422015286329280000,Pos,Calculation
1422010221673640000,Neg,Constraints
1422009364466920000,Pos,Calculation
1422006311043010000,Neg,Constraints
1422003915529150000,Pos,Responsibility
1422000985392610000,Pos,Calculation
1422000391642750000,Pos,Calculation
1421998520119130000,Pos,Calculation
1421996727213510000,Pos,Calculation
1421994711925940000,Pos,Confidence
1421994537057090000,Pos,Calculation
1421990950901970000,Neg,Constraints
1421984816224810000,Neg,Constraints
1421983676494060000,Pos,Calculation
1421971844429530000,Pos,Calculation
1421971342530730000,Neg,Constraints
1421799678752940000,Neg,Constraints
1421795963690110000,Pos,Constraints
1421784818665230000,Pos,Calculation
1421763071924590000,Pos,Constraints
1421756179026380000,Pos,Confidence
1421751107194260000,Pos,Responsibility
1421743543895290000,Pos,Calculation
1421742782939500000,Neg,Constraints
1421738859369410000,Neg,Constraints
1421735566958150000,Neg,Constraints
1421734621453060000,Neg,Constraints
1421733412134550000,Pos,Calculation
1421732939038000000,Pos,Responsibility
1421730389240930000,Neg,Constraints
1421729969730830000,Neg,Constraints
1421716901659490000,Pos,Calculation
1421710350609640000,Pos,Calculation
1421704895078400000,Pos,Calculation
1421699190615260000,Pos,Calculation
1421694767985880000,Pos,Calculation
1421694749182870000,Pos,Calculation
1421687055961110000,Pos,Calculation
1421683919213050000,Pos,Calculation
1421664084894740000,Pos,Calculation
1421663934164000000,Pos,Constraints
1421654430265480000,Pos,Calculation
1421648393944720000,Pos,Calculation
1421646520412040000,Pos,Calculation
1421642195770110000,Pos,Confidence
1421639738319010000,Neg,Constraints
1421639561768100000,Neg,Constraints
1421638862518980000,Neg,Constraints
1421638067119550000,Neg,Constraints
1421634372386490000,Neg,Constraints
1421631799248090000,Pos,Calculation
1421630786978020000,Neg,Constraints
1421627596962360000,Pos,Calculation
1421624853073780000,Neg,Constraints
1421621493327290000,Pos,Calculation
1421621039063190000,Pos,Calculation
1421619206156540000,Pos,Calculation
1421617914130530000,Neg,Constraints
1421616642082040000,Neg,Constraints
1421611637337820000,Pos,Calculation
1421598422394490000,Pos,Constraints
1421596221223810000,Pos,Confidence
1421593416912140000,Pos,Calculation
1421586906769510000,Pos,Confidence
1421567710245260000,Neg,Constraints
1421485828904160000,Pos,Calculation
1421477592243130000,Pos,Calculation
1421469870407900000,Neg,Constraints
1421464024105890000,Neg,Confidence
1421436054905630000,Pos,Confidence
1421424009057430000,Pos,Responsibility
1421402750752110000,Pos,Confidence
1421396105061820000,Pos,Constraints
1421390324736270000,Neg,Constraints
1421387894296510000,Neg,Constraints
1421384178780680000,Neg,Constraints
1421381450029350000,Neg,Constraints
1421372836736730000,Pos,Confidence
1421369520405440000,Pos,Calculation
1421366666236070000,Pos,Calculation
1421365512303380000,Pos,Calculation
1421359596535350000,Pos,Calculation
1421357987797500000,Pos,Calculation
1421354735240500000,Pos,Calculation
1421354649248960000,Pos,Calculation
1421347652042590000,Neg,Constraints
1421344703614610000,Neg,Constraints
1421338223054250000,Pos,Responsibility
1421332945629890000,Pos,Calculation
1421329784471120000,Neg,Constraints
1421323898348610000,Pos,Calculation
1421321624859460000,Neg,Constraints
1421321580374720000,Pos,Calculation
1421318183202410000,Pos,Confidence
1421310313698250000,Neg,Confidence
1421305924837240000,Pos,Calculation
1421302306830610000,Pos,Calculation
1421298764006880000,Neg,Constraints
1421298024345590000,Pos,Calculation
1421295872097220000,Pos,Calculation
1421291677478650000,Pos,Calculation
